2015-01-29 19:49:52,834;Yok_12;35.583170;139.985440;897082
2015-01-03 17:32:52,834;Fuk_61;33.463893;130.807003;883123
2015-01-02 01:55:52,834;Fuk_44;33.154136;130.079306;855744
2015-01-22 02:05:52,834;Tok_23;35.948411;139.946207;833509
2015-01-24 00:57:52,834;Kaw_20;35.239602;139.258913;858874
2015-01-24 05:26:52,834;Kyo_41;34.974495;135.533744;802685
2015-01-11 12:36:52,834;Osa_03;34.709559;135.291875;808601
2015-01-05 01:16:52,834;Yok_99;35.030989;140.126021;844370
2015-01-15 18:41:52,834;Fuk_58;33.508611;130.645598;816463
2015-01-09 02:40:52,834;Fuk_49;33.235310;130.521786;823685
2015-01-16 07:07:52,834;Yok_24;35.228339;140.135554;872793
2015-01-02 09:12:52,834;Kob_97;34.415094;134.705927;882915
2015-01-24 18:58:52,834;Sap_70;43.383813;141.010695;848665
2015-01-02 10:26:52,834;Kob_52;34.508058;134.751357;876889
2015-01-28 04:17:52,834;Sai_89;36.309963;139.517851;826208
2015-01-03 11:06:52,834;Nag_68;35.292907;136.952624;858948
2015-01-17 14:54:52,834;Sai_06;35.490474;139.721472;813293
2015-01-06 07:01:52,834;Tok_83;35.910524;139.725150;850950
2015-01-15 11:07:52,834;Kaw_97;36.037335;139.851790;868293
2015-01-28 05:33:52,834;Tok_77;35.263598;139.603330;842550
2014-12-31 20:32:52,834;Fuk_88;34.072754;130.027612;839576
2015-01-14 21:54:52,834;Sai_43;35.491417;139.367457;836202
2015-01-24 02:20:52,834;Osa_03;34.709559;135.291875;812769
2015-01-26 16:50:52,834;Sap_93;42.876319;141.221202;884882
2015-01-25 18:16:52,834;Kyo_83;35.452492;135.888787;856626
2015-01-24 16:05:52,834;Sap_07;42.781305;141.232609;859486
2015-01-04 10:54:52,834;Kob_40;34.937698;135.457234;865409
2015-01-23 18:05:52,834;Kyo_17;34.924179;135.879375;832164
2014-12-31 19:11:52,834;Tok_57;36.045886;140.052867;812232
2015-01-06 13:22:52,834;Nag_74;35.217189;136.858324;870542
2015-01-27 12:50:52,834;Kaw_36;35.797371;139.333041;853684
2015-01-04 09:11:52,834;Tok_82;35.665995;139.812196;805864
2015-01-21 12:33:52,834;Kyo_27;35.021411;135.979929;861296
2015-01-18 08:42:52,834;Osa_39;35.090291;135.341029;865510
2015-01-29 07:45:52,834;Tok_31;35.834483;139.757648;815093
2015-01-13 17:32:52,834;Kob_07;34.893961;134.908998;847161
2015-01-03 03:20:52,834;Sap_40;43.172049;140.999061;828199
2015-01-25 04:58:52,834;Kob_57;34.659382;135.200207;858105
2015-01-10 21:57:52,834;Kob_56;34.655447;135.582774;855759
2015-01-20 21:57:52,834;Kob_07;34.893961;134.908998;848703
2015-01-02 02:15:52,834;Tok_31;35.834483;139.757648;872394
2015-01-27 10:56:52,834;Sai_27;35.853332;139.864849;833993
2015-01-10 05:10:52,834;Sap_21;43.148590;141.866302;836759
2015-01-03 05:14:52,834;Tok_79;35.540278;139.242255;821742
2015-01-29 13:56:52,834;Kob_46;34.472969;135.378493;811529
2015-01-27 18:58:52,834;Sap_22;42.996341;141.085763;848921
2015-01-29 16:54:52,834;Yok_25;35.682414;139.738771;828856
2015-01-01 08:21:52,834;Kob_24;34.908269;135.585444;871657
2015-01-17 10:18:52,834;Osa_50;35.177970;135.696419;881389
2015-01-19 19:53:52,834;Sai_42;36.051676;139.374298;856161
2015-01-26 06:25:52,834;Nag_08;35.474889;136.774702;853570
2015-01-28 05:09:52,834;Yok_78;35.807545;139.860799;879940
2015-01-25 08:45:52,834;Tok_22;35.594109;140.213025;836958
2015-01-29 20:17:52,834;Osa_71;34.355889;135.916742;873793
2015-01-26 00:24:52,834;Kaw_74;35.838470;139.544299;811683
2015-01-03 05:06:52,834;Kyo_42;35.297239;135.830740;815670
2015-01-25 11:24:52,834;Fuk_32;33.925970;129.937093;823897
2015-01-18 21:51:52,834;Kob_50;34.432287;135.458000;827388
2015-01-03 10:06:52,834;Sap_70;43.383813;141.010695;846230
2015-01-08 22:28:52,834;Tok_61;35.406368;139.799631;824544
2015-01-09 01:03:52,834;Sai_48;35.700041;140.056285;874737
2015-01-21 21:23:52,834;Tok_10;36.063299;139.449254;828638
2015-01-25 08:34:52,834;Nag_15;35.601424;137.201235;891722
2015-01-06 01:55:52,834;Fuk_79;33.272575;130.630441;868489
2015-01-10 19:31:52,834;Tok_07;35.572621;139.386975;809079
2015-01-05 08:11:52,834;Kaw_28;35.984138;139.268899;875472
2015-01-07 13:00:52,834;Kyo_90;35.149649;135.295277;801396
2015-01-04 02:27:52,834;Kob_62;34.606469;134.933400;813918
2015-01-14 04:09:52,834;Osa_67;35.048810;135.167500;842105
2015-01-14 03:36:52,834;Tok_84;35.890833;139.733670;884210
2015-01-18 19:21:52,834;Sap_37;42.783831;141.131302;869307
2015-01-13 10:06:52,834;Nag_80;35.051446;137.066834;891674
2015-01-05 09:52:52,834;Osa_99;34.774067;135.081653;830688
2015-01-16 03:26:52,834;Kyo_57;35.378500;135.551412;889307
2015-01-06 17:04:52,834;Sai_49;35.696121;139.273245;889036
2015-01-06 01:54:52,834;Kob_85;34.242456;135.201160;876702
2015-01-28 04:28:52,834;Kyo_10;34.602769;135.368346;811406
2015-01-21 16:33:52,834;Sai_66;36.354707;140.042012;871217
2015-01-04 16:18:52,834;Sap_20;42.900347;141.684174;815831
2015-01-09 07:13:52,834;Sap_23;43.461268;141.544251;860503
2015-01-14 16:08:52,834;Tok_94;35.347610;140.172107;809753
2015-01-09 13:17:52,834;Kaw_54;35.748673;140.084551;897948
2015-01-20 19:49:52,834;Tok_10;36.063299;139.449254;823963
2015-01-26 08:49:52,834;Kaw_66;35.781177;140.082212;814414
2015-01-26 14:07:52,834;Tok_54;35.641391;140.151000;824844
2014-12-31 13:57:52,834;Tok_68;35.868669;140.185336;890829
2015-01-24 13:56:52,834;Tok_33;35.367445;139.789281;876102
2015-01-06 10:02:52,834;Nag_69;35.470255;137.198775;866762
2015-01-26 21:08:52,834;Sap_37;42.783831;141.131302;818907
2015-01-25 15:51:52,834;Sai_86;35.679461;140.026141;850061
2015-01-14 17:45:52,834;Sai_66;36.354707;140.042012;846507
2015-01-28 00:34:52,834;Yok_57;35.676613;139.969644;841937
2015-01-03 13:04:52,834;Sai_84;35.500699;139.707953;865875
2014-12-31 02:39:52,834;Sap_98;43.386686;141.617454;800576
2015-01-11 13:38:52,834;Tok_61;35.406368;139.799631;864833
2015-01-04 02:36:52,834;Yok_22;35.278358;139.569900;834430
2015-01-11 00:43:52,834;Kyo_84;34.857279;136.015983;838349
2015-01-18 09:41:52,834;Kyo_23;35.275748;135.712909;843767
2015-01-26 08:04:52,834;Kyo_81;35.284652;135.394068;872332
2015-01-13 13:31:52,834;Yok_84;35.543395;140.258521;815892
2015-01-14 04:07:52,834;Kyo_82;34.637857;135.644373;837250
2015-01-26 19:02:52,834;Nag_41;35.383080;137.315889;825633
2015-01-27 06:41:52,834;Yok_08;35.366177;140.154645;807280
2015-01-12 03:23:52,834;Fuk_25;33.223360;130.831400;898248
2015-01-11 03:13:52,834;Fuk_78;33.247966;130.012066;893453
2015-01-17 05:58:52,834;Fuk_68;33.264889;129.967242;856875
2015-01-13 12:37:52,834;Kyo_92;35.334765;135.462554;861386
2015-01-01 20:58:52,834;Tok_28;35.756356;139.735773;800917
2015-01-20 08:11:52,834;Sai_19;35.426964;139.280678;895687
2015-01-20 18:31:52,834;Kaw_88;35.757484;139.846057;845505
2015-01-24 01:17:52,834;Sap_31;43.060461;141.303870;874015
2015-01-19 07:46:52,834;Kob_57;34.659382;135.200207;895191
2015-01-06 02:50:52,834;Kob_83;34.459662;135.632094;824017
2015-01-15 17:47:52,834;Kob_33;34.214521;135.259547;827506
2015-01-13 14:11:52,834;Kob_14;34.312361;135.643203;855998
2015-01-13 00:34:52,834;Tok_74;35.966712;140.092650;823815
2015-01-26 14:25:52,834;Yok_79;35.795125;140.111657;893189
2015-01-05 02:43:52,834;Kyo_80;34.926802;136.218829;806091
2015-01-13 10:33:52,834;Yok_52;35.137630;139.279655;859841
2015-01-18 17:27:52,834;Tok_75;35.725408;140.204933;818814
2015-01-20 22:03:52,834;Fuk_42;33.521733;130.170308;835148
2015-01-07 08:22:52,834;Fuk_89;33.470612;129.980477;835111
2015-01-03 04:39:52,834;Kob_93;34.629184;135.434612;838117
2015-01-16 16:10:52,834;Kyo_87;35.514583;136.158610;865613
2015-01-20 12:43:52,834;Nag_78;35.206160;136.571603;875008
2015-01-23 01:25:52,834;Yok_13;35.126935;139.417887;807150
2014-12-31 04:21:52,834;Osa_93;34.836630;135.499814;856850
2015-01-11 12:19:52,834;Tok_62;35.344388;139.512848;886505
2015-01-05 08:31:52,834;Tok_96;35.443076;139.768849;879794
2015-01-29 07:16:52,834;Fuk_55;33.462495;130.727146;831873
2015-01-16 03:53:52,836;Sai_72;35.796479;140.014606;855682
2015-01-16 21:54:52,836;Kyo_60;34.994696;135.331555;841499
2015-01-17 15:07:52,836;Yok_27;35.411712;139.861481;884234
2015-01-24 08:12:52,836;Kob_47;34.803692;134.781565;815146
2015-01-26 00:23:52,836;Tok_04;35.773585;139.668273;871616
2015-01-15 03:04:52,836;Yok_09;35.006737;139.984340;869616
2015-01-20 19:13:52,836;Tok_21;36.069841;139.293835;822909
2015-01-14 12:51:52,836;Fuk_75;33.486773;130.711347;874505
2015-01-29 22:19:52,836;Yok_00;35.945148;139.410266;868143
2015-01-26 20:00:52,836;Tok_77;35.263598;139.603330;818655
2015-01-05 05:22:52,836;Kyo_78;34.566456;135.942510;823046
2015-01-21 22:06:52,836;Nag_83;34.702338;137.176887;851494
2015-01-12 19:53:52,836;Nag_98;35.381743;136.534519;836536
2015-01-04 06:29:52,836;Fuk_04;33.475444;130.733217;836494
2015-01-20 07:08:52,836;Osa_31;35.062052;135.504377;837267
2015-01-10 21:32:52,836;Tok_25;35.315383;139.706368;806437
2015-01-06 13:12:52,836;Sai_51;36.113864;139.642073;861120
2015-01-25 11:37:52,836;Osa_62;35.163600;135.266507;821975
2015-01-22 22:35:52,836;Kaw_20;35.239602;139.258913;820582
2015-01-02 05:49:52,836;Sai_44;36.112021;139.720761;806188
2015-01-03 09:37:52,836;Fuk_87;33.534870;130.266493;865307
2015-01-19 17:25:52,836;Kyo_65;35.441208;136.177109;858394
2015-01-18 22:53:52,836;Kaw_95;35.532238;139.536702;880912
2015-01-03 09:13:52,836;Yok_06;35.768477;139.480177;840394
2015-01-07 03:44:52,836;Yok_94;35.597245;139.314464;880197
2015-01-10 21:30:52,836;Fuk_34;33.652016;130.099122;877683
2015-01-12 15:05:52,836;Osa_57;34.568600;135.851174;857468
2015-01-27 12:56:52,836;Sai_15;35.739876;139.588464;826831
2015-01-05 22:38:52,836;Sap_29;42.809778;141.333335;802542
2015-01-23 02:15:52,836;Fuk_73;33.302436;130.638363;828290
2015-01-07 20:24:52,836;Nag_20;34.779977;136.672438;806246
2015-01-16 15:40:52,836;Kyo_76;34.619833;135.520802;891360
2015-01-24 16:43:52,836;Tok_71;36.075599;140.141753;833863
2015-01-05 14:39:52,836;Kyo_47;35.270212;135.757917;844835
2015-01-20 14:05:52,836;Sap_39;43.628328;141.498196;896973
2015-01-10 19:41:52,836;Kob_99;34.383989;135.358958;833040
2015-01-16 19:07:52,836;Tok_64;35.485010;139.469937;817532
2015-01-13 13:17:52,836;Sap_43;42.710118;141.552397;842571
2015-01-26 15:58:52,836;Kob_58;34.943237;134.921392;850765
2015-01-15 07:05:52,836;Osa_56;34.665744;135.702285;809945
2015-01-14 13:11:52,836;Sap_20;42.900347;141.684174;815593
2015-01-15 19:45:52,836;Sap_49;42.920134;141.846541;884709
2015-01-28 14:49:52,836;Nag_68;35.292907;136.952624;872818
2015-01-12 08:39:52,836;Osa_23;34.436026;135.457260;806255
2015-01-06 04:07:52,836;Kyo_74;35.085593;135.422681;892146
2015-01-09 14:34:52,836;Tok_07;35.572621;139.386975;895635
2015-01-05 20:45:52,836;Tok_65;35.824933;139.717594;859427
2015-01-13 19:26:52,836;Osa_84;34.513254;135.906669;866126
2015-01-17 09:21:52,836;Sai_12;36.089214;139.233613;895065
2015-01-24 22:40:52,836;Fuk_08;33.983667;130.328946;818095
2015-01-28 14:31:52,836;Fuk_61;33.463893;130.807003;883611
2015-01-01 01:13:52,836;Sai_67;36.076090;139.692274;804933
2015-01-06 21:20:52,836;Kyo_21;35.483715;136.015188;852869
2015-01-13 05:29:52,836;Kaw_32;35.760689;139.623912;837363
2015-01-29 19:33:52,836;Kyo_88;35.057212;135.530243;888669
2014-12-31 01:11:52,836;Kob_46;34.472969;135.378493;833391
2015-01-12 08:48:52,836;Kyo_28;35.158924;136.062036;828523
2015-01-01 22:43:52,836;Fuk_65;33.182926;130.680516;820467
2015-01-11 05:35:52,836;Kaw_92;35.353704;139.529050;843936
2015-01-09 14:50:52,836;Nag_37;34.957894;137.152784;855133
2015-01-18 09:48:52,836;Osa_18;34.267911;135.757072;896985
2015-01-10 19:58:52,836;Kob_39;34.224594;135.550456;843494
2015-01-22 15:52:52,836;Sai_12;36.089214;139.233613;842060
2015-01-15 11:38:52,836;Kaw_43;35.751114;139.734861;823271
2015-01-20 00:58:52,836;Fuk_58;33.508611;130.645598;838277
2015-01-11 14:02:52,836;Sai_63;36.192208;139.818517;805048
2015-01-12 16:46:52,836;Sap_84;43.147555;141.611964;842076
2015-01-25 21:01:52,836;Osa_62;35.163600;135.266507;866493
2015-01-12 13:42:52,836;Sai_72;35.796479;140.014606;862897
2015-01-21 12:27:52,836;Fuk_72;33.481743;130.021766;848883
2015-01-25 02:33:52,836;Kyo_26;34.665275;135.648417;887593
2015-01-21 20:46:52,836;Kyo_42;35.297239;135.830740;820256
2015-01-26 18:35:52,836;Tok_33;35.367445;139.789281;811346
2015-01-27 22:34:52,836;Fuk_87;33.534870;130.266493;843771
2015-01-06 20:38:52,836;Tok_84;35.890833;139.733670;854375
2015-01-22 19:08:52,836;Sap_44;43.613325;141.432546;823593
2015-01-09 17:49:52,836;Kyo_63;35.026660;135.724852;894591
2015-01-20 22:18:52,836;Fuk_63;34.005464;130.514256;893655
2015-01-19 08:27:52,836;Sai_50;36.292248;139.564400;806622
2015-01-24 20:39:52,836;Kob_65;34.614844;135.183096;867113
2015-01-06 14:41:52,836;Kaw_77;35.847433;139.480630;867240
2015-01-04 15:18:52,836;Osa_88;35.131316;135.781947;876120
2015-01-25 09:52:52,836;Sap_84;43.147555;141.611964;866246
2015-01-04 10:02:52,836;Osa_15;34.350505;135.774016;802717
2015-01-11 22:23:52,836;Sap_94;42.995967;141.201519;850239
2015-01-22 07:12:52,836;Kyo_39;35.427859;136.124189;832245
2015-01-10 19:43:52,836;Kob_88;34.631136;135.496343;824437
2015-01-16 19:20:52,836;Kob_58;34.943237;134.921392;850586
2015-01-05 07:32:52,836;Kaw_05;35.530369;139.980365;844883
2015-01-15 07:08:52,836;Fuk_22;33.299257;129.891582;855871
2015-01-21 06:57:52,836;Osa_34;34.348063;135.806290;849818
2015-01-22 12:24:52,836;Osa_61;34.232793;135.906451;863996
2015-01-23 20:30:52,836;Kob_76;34.362081;134.739788;804940
2015-01-05 20:48:52,836;Nag_37;34.957894;137.152784;855335
2015-01-18 20:19:52,836;Kob_34;34.258847;135.441804;872481
2014-12-31 15:18:52,836;Sap_03;43.153390;141.074112;837487
2015-01-23 08:03:52,836;Sap_22;42.996341;141.085763;858678
2015-01-11 22:47:52,836;Kob_64;34.529600;135.556800;885722
2015-01-12 07:43:52,836;Sai_92;36.167177;139.855021;848216
2015-01-23 10:55:52,836;Sap_51;43.294507;141.258205;868953
2015-01-04 02:58:52,836;Fuk_84;33.371464;130.082787;897606
2015-01-09 07:30:52,836;Kaw_53;35.095007;139.353741;874673
2014-12-31 09:48:52,836;Kyo_04;34.985480;135.851864;832204
2015-01-17 02:30:52,836;Kaw_00;35.369274;139.533994;811184
2015-01-18 04:10:52,836;Osa_84;34.513254;135.906669;873710
2015-01-09 10:37:52,836;Kyo_46;34.910045;135.412179;889807
2015-01-13 01:06:52,836;Fuk_67;33.509051;130.854274;816497
2015-01-28 13:17:52,836;Tok_25;35.315383;139.706368;873424
2015-01-06 09:36:52,836;Sai_53;35.430417;139.987958;871989
2015-01-26 16:24:52,836;Tok_01;35.531688;139.494371;820789
2015-01-06 12:41:52,836;Kob_30;34.431974;135.242398;810565
2015-01-26 15:52:52,836;Sai_02;35.565967;139.529286;858470
2015-01-03 16:42:52,836;Yok_54;35.226385;140.231840;850092
2015-01-28 15:21:52,836;Osa_61;34.232793;135.906451;874110
2015-01-29 17:55:52,836;Osa_01;34.558112;135.506292;869212
2015-01-28 19:46:52,836;Sap_97;43.673523;141.875712;845884
2015-01-28 04:53:52,836;Nag_40;35.030637;137.176386;861842
2015-01-23 09:19:52,836;Sap_09;43.366303;140.954976;803602
2014-12-31 22:55:52,836;Sap_72;43.313354;141.510696;897164
2015-01-13 02:20:52,836;Kaw_22;35.271417;139.375008;856835
2015-01-06 00:12:52,836;Nag_18;35.473380;137.139071;806451
2015-01-20 03:36:52,836;Fuk_96;33.371833;130.200315;824763
2015-01-22 11:01:52,836;Sai_50;36.292248;139.564400;884614
2015-01-21 01:57:52,836;Osa_11;35.143145;135.695531;861154
2015-01-29 15:27:52,836;Kaw_21;35.145829;139.439749;870226
2015-01-11 18:12:52,836;Kob_23;34.683543;135.293743;885912
2015-01-02 18:48:52,836;Fuk_93;34.088840;130.229379;853028
2015-01-25 15:29:52,836;Sai_75;35.892428;139.998732;812114
2015-01-26 13:13:52,836;Osa_97;34.224925;135.850005;852552
2015-01-12 07:35:52,836;Sai_35;35.948628;139.915418;894239
2015-01-24 12:58:52,836;Kaw_93;35.932069;139.275490;815510
2015-01-14 00:51:52,836;Fuk_14;33.568588;130.363835;819505
2015-01-18 13:34:52,836;Tok_68;35.868669;140.185336;892960
2015-01-17 05:22:52,836;Nag_42;34.759905;137.079151;819789
2015-01-16 08:19:52,836;Sap_51;43.294507;141.258205;881023
2015-01-04 02:38:52,836;Sap_16;43.249413;141.573576;896540
2015-01-28 15:33:52,836;Tok_23;35.948411;139.946207;841069
2015-01-26 22:18:52,836;Fuk_81;33.502774;130.587515;825429
2015-01-16 04:30:52,836;Tok_42;35.368411;139.409221;856752
2015-01-12 12:08:52,836;Osa_78;34.380925;135.499432;841146
2015-01-02 13:33:52,836;Tok_50;35.656398;140.020084;836205
2015-01-11 13:19:52,836;Nag_72;35.519550;136.904001;895846
2015-01-09 06:37:52,836;Yok_60;35.776108;139.561296;827921
2014-12-31 15:38:52,836;Fuk_98;33.449800;130.276655;837176
2014-12-31 02:08:52,836;Sai_10;35.452215;139.403469;888489
2015-01-02 14:09:52,836;Nag_57;35.541025;136.802452;863619
2015-01-16 01:30:52,836;Nag_91;35.175919;136.507970;819359
2015-01-08 15:50:52,836;Osa_48;35.193847;135.316521;886107
2015-01-08 21:15:52,836;Sai_16;36.319451;140.133969;878193
2015-01-29 15:12:52,836;Sap_05;43.483796;141.212570;855412
2015-01-06 01:13:52,836;Nag_63;34.995742;137.069168;868095
2015-01-04 18:49:52,836;Fuk_26;34.131900;129.953564;804746
2015-01-23 09:33:52,836;Sai_79;35.947854;139.591993;815162
2015-01-12 00:56:52,836;Sai_23;36.074784;139.807099;806348
2015-01-15 12:30:52,836;Nag_54;34.888831;137.349711;861299
2015-01-06 03:16:52,836;Kaw_33;35.727338;140.040721;849515
2014-12-31 01:21:52,836;Kaw_05;35.530369;139.980365;825096
2015-01-20 06:56:52,836;Sap_14;42.910094;141.711878;815585
2015-01-29 22:58:52,836;Fuk_75;33.486773;130.711347;818861
2015-01-07 04:03:52,836;Kob_39;34.224594;135.550456;852849
2015-01-01 01:24:52,836;Kaw_92;35.353704;139.529050;854490
2015-01-17 10:19:52,836;Kob_68;34.742246;134.778627;841167
2015-01-11 11:01:52,836;Nag_45;35.274867;137.362700;824892
